idx,symbol,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
3735,3580,42.04,0.2392,43.49,0.0748,46.13,0.3472,602,59,50.8,46.9
3736,3580,42.56,0.2116,46.53,0.344,49.15,0.1256,1035,103,49.0,47.25
3737,3580,43.05,0.0823,46.52,0.2733,48.61,0.2148,1215,102,50.4,48.0
3738,3580,46.89,0.1643,48.2,0.2691,49.69,0.0727,1059,64,49.5,48.8
3739,3580,47.78,0.0974,48.73,0.1337,49.85,0.1032,688,40,50.0,48.5
3740,3580,48.21,0.1167,48.97,0.1542,49.73,0.0881,454,33,51.2,47.2
3741,3581,21.99,0.2459,22.54,0.3783,22.93,0.104,423,28,22.75,22.3
3742,3581,21.93,0.1057,22.53,0.5243,22.91,0.0719,473,26,22.5,22.7
3743,3581,22.38,0.2714,22.56,0.453,22.91,0.0626,479,18,23.2,23.0
3744,3581,22.43,0.3025,22.8,0.2016,22.96,0.2778,486,19,24.5,22.7
3745,3581,22.78,0.2269,23.51,0.202,24.15,0.1851,886,41,23.8,23.05
3746,3581,23.01,0.2475,23.52,0.1889,24.15,0.1531,1006,36,23.4,23.5
3747,3581,23.18,0.3554,23.59,0.1686,24.17,0.1606,878,32,23.8,23.25
3748,3581,23.04,0.1653,23.25,0.3926,23.63,0.1632,484,19,23.65,23.4
3749,3583,62.24,0.2797,62.85,0.2054,63.48,0.1162,740,18,63.3,62.3
3750,3583,62.1,0.212,62.86,0.3913,63.43,0.1413,736,18,63.0,62.9
3751,3583,62.5,0.14,63.02,0.2859,63.67,0.2017,843,18,63.8,61.6
3752,3583,62.52,0.1495,63.17,0.3041,63.69,0.2255,776,18,63.8,59.8
3753,3583,61.94,0.1882,63.04,0.2412,63.64,0.2151,1190,25,61.7,60.0
3754,3583,60.48,0.1796,61.87,0.2801,63.1,0.1673,1464,41,61.1,60.8
3755,3583,60.51,0.3326,61.87,0.238,63.01,0.0807,1723,41,62.4,60.6
3756,3583,60.19,0.2126,60.94,0.3234,61.94,0.0713,1444,26,61.6,61.2
3757,3583,60.44,0.1781,61.06,0.4823,62.22,0.0295,1016,24,61.9,61.5
3758,3587,71.61,0.3962,72.07,0.2936,72.8,0.0835,419,19,72.3,71.1
3759,3587,71.36,0.1971,71.96,0.4528,72.54,0.0545,477,18,74.3,73.2
3760,3587,71.98,0.3668,73.26,0.1537,73.88,0.2268,657,27,74.5,73.8
3761,3587,72.12,0.2068,73.33,0.1944,74.0,0.3079,643,27,77.8,76.8
3762,3587,73.81,0.2843,75.85,0.1665,77.09,0.1785,1087,46,78.7,76.5
3763,3587,74.19,0.1306,76.07,0.1752,77.32,0.3909,1233,52,79.0,76.8
3764,3587,75.53,0.0433,77.06,0.4726,78.22,0.0873,1477,45,77.8,76.9
3765,3588,26.77,0.0529,27.89,0.1144,28.63,0.4722,1870,53,29.1,28.0
3766,3588,28.06,0.1171,28.47,0.263,28.8,0.2655,1947,27,28.8,27.8
3767,3588,28.14,0.0748,28.44,0.2724,28.72,0.4143,1149,23,28.35,28.1
3768,3588,28.05,0.1419,28.47,0.2287,28.78,0.2383,726,27,29.1,28.2
3769,3588,28.02,0.191,28.42,0.206,28.85,0.1146,602,27,29.15,28.25
3770,3588,28.02,0.1129,28.59,0.2522,28.96,0.2848,797,28,28.75,28.35
3771,3588,28.43,0.2258,28.69,0.256,28.98,0.2258,797,21,29.0,28.5
3772,3588,28.47,0.2437,28.69,0.2785,28.97,0.2057,632,20,29.7,28.2
3773,3588,28.51,0.2898,28.94,0.3217,29.39,0.1487,659,28,29.0,27.9
3774,3588,28.44,0.1962,28.91,0.3496,29.35,0.1445,678,29,28.5,27.6
3775,3588,28.24,0.1664,28.92,0.2595,29.39,0.1566,709,34,29.4,28.7
3776,3591,15.61,0.169,16.14,0.4585,16.44,0.1214,1302,22,16.25,16.05
3777,3591,15.69,0.1229,16.14,0.5497,16.44,0.119,1277,19,16.5,16.1
3778,3591,16.2,0.2844,16.47,0.3261,16.85,0.0772,1969,23,17.35,16.55
3779,3591,16.24,0.148,16.52,0.2008,17.02,0.2673,3311,27,17.2,16.9
3780,3591,16.46,0.157,16.8,0.2201,17.07,0.3168,3248,26,17.6,16.7
3781,3591,16.79,0.1084,17.08,0.3031,17.36,0.1106,3164,21,17.3,16.4
3782,3591,16.76,0.25,17.09,0.164,17.37,0.1374,2336,21,17.2,16.65
3783,3591,16.52,0.1191,16.84,0.2781,17.28,0.2103,2377,24,16.95,16.75
3784,3591,16.51,0.1365,16.77,0.4467,17.1,0.085,1670,19,18.4,18.55
3785,3593,7.71,0.2185,7.84,0.2517,8.04,0.0762,302,30,8.0,7.5
3786,3593,7.8,0.5541,7.94,0.0701,8.14,0.086,314,25,7.8,7.58
3787,3593,7.55,0.1144,7.78,0.5543,7.94,0.0381,341,23,7.8,7.65
3788,3593,7.69,0.345,7.81,0.0917,7.96,0.2664,229,18,8.26,8.25
3789,3593,7.91,0.2369,8.01,0.2056,8.22,0.338,287,22,8.51,8.5
3790,3593,7.96,0.1864,8.22,0.3093,8.46,0.0911,472,33,9.27,8.8
3791,3593,8.2,0.1781,8.52,0.1781,9.22,0.3632,859,57,9.78,8.82
3792,3593,8.6,0.1143,9.21,0.2678,9.64,0.2479,1408,72,9.2,9.0
3793,3594,22.69,0.305,23.08,0.25,23.46,0.12,200,20,22.95,22.3
3794,3594,22.66,0.3471,23.38,0.1478,23.73,0.2612,291,29,24.2,23.8
3795,3594,22.65,0.2163,23.38,0.1348,23.77,0.4639,319,30,24.1,23.65
3796,3594,22.64,0.096,23.55,0.128,23.92,0.352,375,31,24.0,23.7
3797,3594,23.86,0.1632,24.26,0.3264,24.49,0.2118,288,18,24.5,23.5
3798,3596,62.33,0.1944,62.91,0.3458,63.39,0.2534,16500,23,64.1,62.0
3799,3596,62.67,0.1229,63.23,0.2919,63.69,0.1822,11819,21,63.7,61.2
3800,3596,62.33,0.1137,63.0,0.3754,63.66,0.1389,9245,22,62.4,61.5
3801,3596,61.97,0.1763,63.0,0.2902,63.69,0.1755,7888,30,63.0,61.9
3802,3596,61.74,0.2116,62.32,0.2845,63.03,0.1191,6106,26,67.7,70.0
3803,3596,62.42,0.0814,65.23,0.0736,67.49,0.4371,21451,66,74.4,68.6
3804,3596,63.64,0.0739,67.19,0.2662,72.61,0.2195,40728,107,76.8,69.8
3805,3596,66.37,0.1018,71.14,0.2137,74.43,0.2585,61224,141,73.5,69.9
3806,3596,70.71,0.2307,72.92,0.2736,75.21,0.1114,54804,82,73.3,70.6
3807,3596,70.65,0.3062,72.64,0.2319,75.51,0.1858,41263,82,73.8,70.7
3808,3596,70.69,0.2376,71.82,0.267,72.88,0.1975,29672,41,73.6,71.0
3809,3605,21.76,0.2398,22.07,0.3426,22.36,0.176,2239,21,22.0,21.55
3810,3605,21.58,0.1525,22.07,0.4394,22.36,0.2199,2046,22,21.8,21.45
3811,3605,21.61,0.2094,22.06,0.2933,22.37,0.166,1633,19,21.7,21.55
3812,3605,22.12,0.2887,22.51,0.1048,22.78,0.3882,1507,20,22.4,22.35
3813,3607,26.95,0.4842,27.53,0.1229,28.4,0.0633,822,43,28.3,28.2
3814,3607,27.06,0.2534,28.0,0.2822,28.63,0.0866,1109,43,29.6,28.65
3815,3607,27.15,0.1186,28.06,0.2803,28.88,0.2278,1484,53,29.3,29.1
3816,3607,28.02,0.1709,28.75,0.2903,29.12,0.2674,1264,37,30.0,28.6
3817,3609,16.41,0.065,16.94,0.3423,17.33,0.2906,523,34,16.25,15.3
3818,3609,16.18,0.1759,17.08,0.2769,17.56,0.1564,307,35,16.05,15.35
3819,3609,15.98,0.5112,16.65,0.0709,17.52,0.1455,268,30,16.1,15.4
3820,3611,222.12,0.1807,226.25,0.2811,230.43,0.0803,249,23,236.0,228.0
3821,3611,221.89,0.1095,226.58,0.265,231.81,0.2544,283,29,233.5,228.0
3822,3611,225.8,0.186,229.55,0.2622,232.73,0.1311,328,26,231.5,229.0
3823,3615,21.96,0.2479,22.29,0.2638,22.91,0.214,1327,30,25.3,24.15
3824,3615,22.42,0.055,23.92,0.2026,25.07,0.5104,7704,65,25.1,24.5
3825,3615,22.58,0.0354,24.07,0.1532,24.98,0.3837,10768,61,26.75,26.35
3826,3615,24.12,0.1071,25.01,0.2805,26.46,0.1532,15406,64,28.25,25.8
3827,3615,24.77,0.2432,26.48,0.399,27.44,0.1378,13246,80,26.7,26.0
3828,3615,25.83,0.1851,26.62,0.4166,27.51,0.1201,11824,70,27.8,25.6
3829,3615,26.15,0.2123,26.8,0.2189,27.55,0.1687,9302,49,26.3,25.3
3830,3615,26.01,0.3417,26.73,0.1644,27.43,0.0699,5997,45,25.95,25.0
3831,3615,25.81,0.2497,26.71,0.2157,27.43,0.0889,4813,51,26.35,25.4
3832,3615,25.23,0.1285,25.69,0.3837,26.06,0.19,3174,28,26.25,24.2
3833,3617,91.51,0.1583,92.33,0.2083,93.18,0.175,120,20,94.4,91.2
3834,3617,91.96,0.1168,92.87,0.1777,93.56,0.1574,197,24,93.4,92.5
3835,3617,91.52,0.2,92.38,0.1684,93.31,0.1789,285,25,93.9,93.0
3836,3617,91.52,0.2179,92.45,0.0726,93.47,0.188,234,26,94.3,92.6
3837,3617,91.42,0.3457,92.2,0.1605,93.5,0.1667,162,26,93.2,92.0
3838,3622,17.6,0.1212,18.08,0.2237,18.64,0.2069,2088,32,18.6,18.0
3839,3622,17.89,0.3093,18.23,0.2018,18.65,0.1584,2279,30,18.35,18.0
3840,3622,17.98,0.2409,18.26,0.2587,18.66,0.1428,2080,24,18.25,17.8
3841,3623,36.5,0.098,36.85,0.1912,37.32,0.3971,204,19,37.5,37.25
3842,3624,43.63,0.3182,45.9,0.1395,49.58,0.1363,71793,164,55.7,54.1
3843,3624,44.98,0.1314,49.41,0.165,54.73,0.212,54872,169,60.2,55.0
3844,3624,49.39,0.1001,55.13,0.2191,58.15,0.2481,56338,135,58.0,52.4
3845,3624,54.84,0.1383,56.86,0.2521,58.77,0.172,44149,71,58.5,52.0
3846,3624,54.5,0.0889,56.75,0.3161,58.69,0.2225,38725,69,55.0,58.6
3847,3624,53.16,0.1099,55.43,0.1935,57.33,0.2569,16126,44,58.6,58.6
3848,3624,53.16,0.1033,55.28,0.1341,58.29,0.4075,13748,36,62.9,60.6
3849,3624,53.23,0.0851,59.1,0.3529,61.44,0.1537,14568,39,65.6,65.6
3850,3624,59.28,0.2924,61.95,0.1489,65.24,0.1925,16708,37,72.0,69.1
3851,3624,61.03,0.1399,66.31,0.2316,70.88,0.1126,22613,65,72.0,71.7
3852,3624,62.58,0.1191,66.46,0.2574,70.53,0.1763,20198,57,77.8,75.8
3853,3625,29.87,0.1979,30.58,0.1683,31.07,0.2232,2097,36,31.35,30.0
3854,3625,29.95,0.1632,30.6,0.3271,31.06,0.2313,2421,36,31.15,31.0
3855,3625,30.17,0.1582,30.6,0.2908,31.06,0.2603,2655,30,31.65,30.9
3856,3625,30.46,0.1457,31.08,0.2244,31.46,0.2399,2313,33,31.45,31.4
3857,3625,30.26,0.1331,31.11,0.3642,31.45,0.2834,2216,32,32.3,31.1
3858,3625,31.15,0.1902,31.51,0.3848,32.02,0.1367,3212,28,32.0,31.2
3859,3625,31.17,0.1725,31.54,0.3268,31.99,0.1826,3084,28,31.85,31.7
3860,3625,31.41,0.2536,31.74,0.2509,32.1,0.1011,3352,24,32.3,31.5
3861,3625,31.37,0.1731,31.76,0.3563,32.11,0.0878,2495,25,32.0,31.5
3862,3625,31.46,0.2624,31.79,0.3779,32.14,0.114,1921,23,31.9,31.6
3863,3628,46.27,0.3067,47.05,0.2088,47.47,0.0979,388,31,46.85,46.0
3864,3628,46.26,0.2092,46.62,0.2143,47.25,0.1735,392,32,46.65,45.9
3865,3628,46.18,0.3472,46.55,0.2617,47.26,0.0544,386,33,46.85,46.6
3866,3628,46.06,0.3209,46.42,0.2292,46.65,0.1519,349,20,51.2,49.3
3867,3628,46.39,0.1567,48.96,0.1066,51.09,0.4342,919,71,53.0,50.6
3868,3628,46.61,0.0495,49.73,0.1412,51.45,0.3826,1678,85,55.3,53.6
3869,3628,49.31,0.0448,51.62,0.2614,54.64,0.3204,3037,97,56.4,53.5
3870,3628,50.61,0.1271,53.13,0.1691,55.13,0.3964,3305,74,56.0,53.8
3871,3628,52.43,0.0624,54.05,0.2017,55.26,0.408,2772,52,55.8,51.6
3872,3628,53.88,0.2344,54.68,0.2397,55.59,0.1667,1506,30,53.9,49.5
3873,3628,52.32,0.1083,53.98,0.3721,54.95,0.1486,868,44,51.6,49.8
3874,3630,35.04,0.0686,36.65,0.0691,38.9,0.5089,5936,92,40.5,38.2
3875,3630,35.63,0.1129,37.3,0.1327,39.24,0.465,7709,104,39.9,37.55
3876,3630,38.54,0.1251,39.14,0.3774,39.98,0.1084,6845,48,38.45,38.5
3877,3630,38.28,0.0933,39.36,0.3389,40.07,0.1987,3815,60,40.7,39.0
3878,3630,38.28,0.1096,39.37,0.3151,40.1,0.1786,3612,63,39.8,40.65
3879,3630,38.01,0.128,39.43,0.3941,40.12,0.2158,2961,62,43.25,44.5
3880,3630,39.51,0.1826,40.58,0.0402,43.07,0.5321,7070,78,47.55,46.15
3881,3630,39.96,0.0474,43.56,0.2873,47.22,0.45,15794,110,51.8,49.5
3882,3630,43.45,0.155,47.43,0.3211,49.49,0.3075,35501,159,53.0,52.0
3883,3630,47.01,0.2029,49.22,0.234,51.45,0.3299,46868,135,54.9,51.0
3884,3630,48.86,0.1422,51.47,0.2931,53.79,0.2648,54580,117,54.9,51.1
3885,3631,24.98,0.0706,26.1,0.1176,27.44,0.6353,85,19,27.95,26.5
3886,3632,15.43,0.3391,16.13,0.1544,16.55,0.1649,758,31,16.1,15.7
3887,3632,15.47,0.202,16.0,0.1385,16.52,0.193,881,32,15.95,15.8
3888,3632,15.51,0.1647,15.93,0.2024,16.51,0.183,929,32,15.95,15.9
3889,3642,14.59,0.0403,15.1,0.5543,15.48,0.2709,967,33,15.05,14.55
3890,3642,14.58,0.0493,14.99,0.3353,15.41,0.3136,507,23,14.95,14.75
3891,3642,14.98,0.2517,15.29,0.3287,15.93,0.042,143,19,15.5,14.8
3892,3642,15.01,0.3906,15.41,0.1562,15.93,0.0469,128,20,15.0,15.0
3893,3645,77.16,0.2432,78.1,0.2925,78.98,0.146,6827,34,79.5,73.5
3894,3645,77.29,0.1347,78.19,0.3242,78.97,0.2389,7596,34,78.2,70.5
3895,3645,74.36,0.1196,76.71,0.1397,78.54,0.4335,8936,62,74.1,72.3
3896,3645,71.65,0.2358,74.64,0.1673,78.07,0.258,8342,91,75.4,72.5
3897,3645,71.84,0.2045,74.3,0.2735,76.74,0.1096,7840,78,74.2,73.3
3898,3645,71.41,0.2125,72.85,0.2761,74.45,0.1067,5718,50,75.6,73.6
3899,3645,72.79,0.2422,73.89,0.1866,74.86,0.2028,4951,34,74.7,74.7
3900,3645,72.96,0.1299,74.15,0.3626,74.96,0.1384,4134,32,77.5,77.5
3901,3645,74.27,0.3234,75.62,0.1745,76.88,0.2087,6144,43,84.2,79.0
3902,3645,75.73,0.13,79.22,0.2984,82.3,0.1123,12934,107,83.7,80.0
3903,3645,76.5,0.1385,79.4,0.2521,82.33,0.2465,16424,96,84.4,85.0
3904,3646,23.64,0.0628,25.29,0.3201,26.23,0.2435,7166,86,24.4,23.2
3905,3646,23.85,0.3071,25.3,0.2837,26.23,0.2099,8314,85,24.75,23.35
3906,3646,23.88,0.1919,25.25,0.2495,26.2,0.1738,7518,68,24.2,23.6
3907,3646,23.65,0.3501,24.01,0.2058,24.47,0.1012,2896,32,24.5,23.5
3908,3646,23.62,0.2177,24.03,0.3119,24.51,0.1056,2026,32,23.9,23.5
3909,3646,23.62,0.3358,23.94,0.3187,24.2,0.1371,1459,23,24.1,23.65
3910,3646,23.63,0.3936,23.92,0.2666,24.22,0.074,1189,20,25.5,23.8
3911,3646,23.72,0.2881,24.44,0.2222,25.01,0.1428,1940,40,25.05,23.65
3912,3646,23.89,0.195,24.45,0.3168,24.98,0.1972,2323,41,24.2,23.55
3913,3646,23.91,0.217,24.45,0.2743,24.98,0.1558,2355,38,23.9,22.8
3914,3646,23.74,0.3451,24.16,0.1346,24.72,0.0977,1330,31,24.0,22.95
3915,3652,22.9,0.2174,23.33,0.2355,23.73,0.1304,276,24,23.85,23.3
3916,3652,23.25,0.38,23.53,0.2433,23.83,0.11,300,18,23.8,23.0
3917,3652,23.25,0.2527,23.54,0.3025,23.82,0.121,281,18,25.25,23.8
3918,3652,23.44,0.399,24.12,0.111,24.99,0.1983,802,42,25.1,23.8
3919,3652,23.5,0.2428,24.12,0.1895,24.95,0.1968,1108,45,24.35,23.8
3920,3652,23.47,0.1916,24.05,0.2975,24.9,0.1837,1143,40,24.2,23.75
3921,3652,23.97,0.5162,24.37,0.1051,24.92,0.0912,647,23,24.5,24.15
3922,3653,67.18,0.2724,68.07,0.238,68.79,0.2,1105,28,73.6,70.5
3923,3653,68.44,0.1925,70.88,0.1234,72.66,0.2038,2763,65,73.0,70.1
3924,3653,68.49,0.0985,70.93,0.1818,72.52,0.2445,3108,62,71.9,71.5
3925,3653,70.34,0.1329,71.75,0.2922,72.94,0.1458,3183,51,75.9,73.8
3926,3653,70.84,0.1081,72.32,0.1288,74.87,0.4473,4543,57,76.0,74.7
3927,3653,71.49,0.0426,74.33,0.3626,75.21,0.4367,5193,58,77.5,74.5
3928,3653,72.67,0.0304,74.88,0.4673,76.29,0.1633,7136,58,75.8,73.5
3929,3653,74.84,0.3359,75.78,0.215,76.89,0.0588,4576,38,75.7,72.5
3930,3653,74.45,0.2085,75.25,0.3859,76.55,0.1212,4182,41,74.1,71.9
3931,3653,73.06,0.1409,74.03,0.184,74.9,0.4344,2555,34,74.0,71.3
3932,3653,72.86,0.2821,73.85,0.2084,74.85,0.1707,2414,39,73.8,70.6
3933,3661,134.65,0.089,137.66,0.2772,140.21,0.2136,9779,20,152.5,140.5
3934,3661,139.45,0.2988,145.29,0.1912,151.12,0.1476,17277,35,150.5,136.0
3935,3661,140.66,0.2739,145.96,0.2667,150.71,0.1033,21525,35,141.5,132.0
3936,3661,139.91,0.1694,145.69,0.2914,150.71,0.1129,19698,34,142.0,133.5
3937,3661,136.53,0.1889,141.24,0.2417,147.22,0.2282,12310,38,138.0,136.0
3938,3661,133.68,0.0917,136.85,0.2726,139.79,0.1594,7938,21,143.5,139.5
3939,3661,133.68,0.0916,137.0,0.2729,140.62,0.2529,10217,24,148.0,143.5
3940,3661,136.74,0.1315,141.69,0.3172,145.64,0.1982,17451,30,147.0,143.0
3941,3661,138.96,0.0945,142.63,0.2557,145.61,0.2738,20284,25,150.0,154.0
3942,3661,142.24,0.2003,145.18,0.4058,148.07,0.086,19977,22,165.0,151.0
3943,3661,145.92,0.3527,158.85,0.0896,164.37,0.2062,18735,37,165.0,143.0
3944,3663,20.41,0.3618,20.67,0.2462,21.03,0.0603,995,19,23.2,22.2
3945,3663,20.69,0.2284,22.14,0.1192,23.14,0.3545,2189,56,23.95,22.2
3946,3663,20.91,0.0799,22.46,0.2498,23.19,0.4372,3479,71,22.95,22.3
3947,3663,21.66,0.0389,22.57,0.3272,23.19,0.3894,3652,59,24.4,23.6
3948,3663,22.57,0.3209,23.18,0.1614,24.29,0.0907,3197,40,25.2,22.5
3949,3663,22.63,0.2809,23.81,0.1429,24.55,0.2403,2876,56,23.9,22.3
3950,3663,22.6,0.1942,23.36,0.2175,24.48,0.2075,3605,57,23.45,21.1
3951,3663,22.76,0.2524,23.51,0.1613,24.57,0.1503,3261,57,22.7,20.2
3952,3663,21.6,0.1844,22.64,0.2634,23.27,0.2228,2836,51,21.4,20.65
3953,3664,15.45,0.3222,15.67,0.3833,16.18,0.1167,180,19,16.15,15.65
3954,3664,15.54,0.2487,15.81,0.2792,16.17,0.1117,197,18,16.5,15.55
3955,3664,15.78,0.1269,16.08,0.3529,16.23,0.3316,938,18,15.8,15.45
3956,3664,15.64,0.0856,15.9,0.1029,16.16,0.5818,923,19,15.8,15.75
3957,3664,15.61,0.4079,15.85,0.1711,16.38,0.1711,304,22,17.6,17.6
3958,3664,15.69,0.2458,16.39,0.2034,16.97,0.125,472,33,18.8,18.45
3959,3664,16.59,0.0869,17.75,0.1264,18.77,0.4778,1013,43,20.0,18.0
3960,3664,16.97,0.0894,18.74,0.5645,19.76,0.0987,1722,57,18.55,17.15
3961,3664,18.01,0.1226,18.8,0.5363,19.76,0.0872,1639,38,18.0,17.25
3962,3665,205.37,0.0689,208.36,0.4999,210.81,0.1896,3381,19,214.0,206.0
3963,3665,205.39,0.0834,209.22,0.4086,211.85,0.2431,3250,22,210.0,204.0
3964,3665,206.22,0.1888,209.41,0.3426,211.89,0.256,2887,22,212.5,206.5
3965,3665,206.87,0.1346,209.66,0.4048,211.97,0.1945,3476,21,216.0,207.0
3966,3665,207.78,0.2066,210.79,0.2681,214.44,0.1353,4066,25,211.0,210.0
3967,3665,208.43,0.311,210.94,0.2712,214.44,0.1311,4196,25,227.0,219.0
3968,3665,209.53,0.2277,215.21,0.2503,222.49,0.1088,5902,41,233.5,222.5
3969,3665,211.03,0.1031,220.47,0.2437,228.1,0.2254,7235,54,228.0,244.0
3970,3665,216.51,0.1061,224.14,0.344,229.02,0.169,8561,48,250.0,230.0
3971,3665,223.98,0.2113,228.72,0.2255,247.97,0.2385,7724,41,256.0,231.5
3972,3665,226.25,0.1873,237.12,0.1112,248.66,0.3575,11241,64,241.0,235.0
3973,3666,21.79,0.2048,22.08,0.383,22.44,0.1383,376,19,22.6,22.2
3974,3666,21.92,0.138,22.13,0.3079,22.45,0.2399,471,18,23.5,22.75
3975,3666,22.26,0.1665,22.82,0.3959,23.21,0.2137,1273,33,23.5,22.5
3976,3666,22.33,0.1176,22.84,0.4125,23.21,0.2895,1309,28,23.0,22.6
3977,3666,22.49,0.0738,22.84,0.3992,23.21,0.2183,1315,26,23.0,22.0
3978,3666,22.61,0.2602,22.88,0.1957,23.23,0.1333,465,21,22.8,21.9
3979,3666,22.16,0.1245,22.57,0.3755,22.8,0.1502,466,20,22.3,22.0
3980,3666,22.14,0.2744,22.53,0.2744,22.82,0.124,379,23,22.2,23.8
3981,3669,18.18,0.2101,18.78,0.3261,19.16,0.1159,138,25,19.3,19.15
3982,3669,18.25,0.0812,18.87,0.1675,19.26,0.335,197,25,19.6,19.6
3983,3669,18.79,0.1197,19.09,0.1162,19.33,0.5387,284,20,21.1,20.05
3984,3669,19.3,0.0954,20.53,0.1272,21.02,0.5469,1918,34,20.7,20.3
3985,3669,19.38,0.0674,20.44,0.1539,21.0,0.4777,2196,29,20.95,20.4
3986,3669,20.21,0.0956,20.62,0.1694,21.03,0.3793,2291,24,20.95,20.4
3987,3675,43.19,0.2077,43.58,0.1769,43.91,0.1231,130,20,44.7,44.5
3988,3675,43.24,0.1637,43.64,0.2573,44.44,0.2222,171,23,47.85,47.0
3989,3675,43.54,0.1846,44.9,0.1333,47.0,0.2795,390,54,49.0,48.3
3990,3675,44.47,0.113,47.03,0.2105,48.27,0.2246,708,72,51.2,48.5
3991,3675,46.7,0.1089,48.54,0.2074,50.0,0.2059,1331,89,50.0,49.9
3992,3675,48.06,0.1032,49.18,0.2094,50.12,0.183,1366,63,51.2,49.3
3993,3675,48.97,0.1672,49.75,0.1498,50.63,0.2312,1328,45,50.5,48.6
3994,3675,49.28,0.138,49.81,0.226,50.59,0.3049,761,35,49.6,47.8
3995,3675,48.98,0.1833,49.75,0.1453,50.59,0.3665,633,35,48.85,47.1
3996,3675,48.08,0.2582,48.89,0.2459,49.64,0.2172,488,38,47.7,46.8
3997,3675,47.45,0.156,48.09,0.2769,49.04,0.222,455,38,47.9,47.5
3998,3679,76.05,0.1116,76.64,0.3554,77.1,0.1736,242,18,77.8,76.5
3999,3679,76.35,0.0853,76.97,0.2829,77.57,0.2636,258,21,78.5,78.1
4000,3679,76.22,0.0724,77.22,0.1743,78.09,0.2796,304,22,79.5,77.5
4001,3679,77.5,0.1707,78.19,0.2404,79.08,0.0697,287,21,79.3,78.8
4002,3679,77.91,0.2032,78.35,0.2948,79.0,0.1036,251,21,79.5,78.8
4003,3680,35.9,0.1492,36.26,0.2853,36.64,0.0654,382,21,37.55,36.55
4004,3680,36.18,0.204,37.0,0.3668,37.34,0.2241,946,35,37.1,35.9
4005,3680,36.16,0.1461,36.7,0.1358,37.16,0.1862,972,31,36.7,36.0
4006,3680,36.07,0.2251,36.69,0.1305,37.16,0.186,973,31,36.6,35.75
4007,3680,36.09,0.5852,36.62,0.2292,36.92,0.0455,528,24,36.1,36.2
4008,3680,35.82,0.1166,36.08,0.5443,36.45,0.0151,463,19,37.8,36.55
4009,3680,36.08,0.3704,36.83,0.1551,37.48,0.0821,548,35,37.2,36.6
4010,3680,36.0,0.0965,36.76,0.2083,37.46,0.0965,456,32,37.15,36.5
4011,3680,36.54,0.1601,36.91,0.3697,37.5,0.0716,587,25,36.85,36.0
4012,3680,36.11,0.1436,36.59,0.1874,36.88,0.2312,571,20,36.1,35.25
4013,3682,8.13,0.2142,8.31,0.3841,8.46,0.1643,37449,53,8.15,8.18
4014,3682,8.03,0.294,8.12,0.2808,8.29,0.2426,21732,36,8.76,8.33
4015,3682,8.08,0.1961,8.3,0.2473,8.61,0.0685,45133,72,8.57,8.04
4016,3682,8.05,0.1456,8.36,0.3215,8.65,0.095,50361,70,8.37,8.15
4017,3682,8.05,0.7095,8.28,0.079,8.58,0.0124,223226,63,8.34,8.18
4018,3682,8.04,0.6885,8.2,0.1312,8.37,0.0404,220200,46,8.58,8.3
4019,3682,8.04,0.6669,8.22,0.1421,8.48,0.0188,227329,46,8.42,8.36
4020,3682,8.21,0.3062,8.32,0.2601,8.49,0.0619,61836,44,8.56,8.43
4021,3682,8.22,0.135,8.35,0.2618,8.48,0.2413,50679,41,8.84,8.63
4022,3682,8.36,0.1822,8.51,0.1299,8.73,0.2397,68949,54,8.88,8.74
4023,3682,8.49,0.1463,8.69,0.3534,8.79,0.2558,73047,53,9.0,8.49
4024,3684,35.08,0.1667,35.69,0.3125,36.34,0.1354,96,18,36.5,36.5
4025,3685,62.47,0.311,63.04,0.2509,63.79,0.0459,283,21,63.6,62.5
4026,3685,62.47,0.3177,63.01,0.2708,63.49,0.1552,277,18,63.0,62.5
4027,3685,61.82,0.1796,62.69,0.4272,63.57,0.0681,323,20,62.4,61.7
4028,3685,61.84,0.3636,62.71,0.1515,63.57,0.0833,264,21,62.0,61.2
4029,3686,6.13,0.2036,6.2,0.3064,6.27,0.1382,2004,23,6.22,6.09
4030,3686,6.15,0.2102,6.2,0.2574,6.27,0.0491,2117,21,6.21,6.09
4031,3686,6.14,0.3303,6.19,0.1783,6.26,0.0711,1856,21,6.21,6.16
4032,3686,6.14,0.2952,6.24,0.264,6.4,0.1161,3909,38,6.38,6.21
4033,3686,6.14,0.1499,6.27,0.1942,6.38,0.1778,4382,39,6.35,6.1
4034,3686,6.24,0.298,6.33,0.2672,6.42,0.0959,4420,30,6.24,6.12
4035,3686,6.15,0.4758,6.23,0.0886,6.32,0.1453,5418,27,6.24,6.15
4036,3686,6.15,0.505,6.2,0.217,6.27,0.0844,5285,24,6.27,6.13
4037,3687,34.65,0.16,35.41,0.2554,35.93,0.1477,325,39,35.6,34.4
4038,3687,34.86,0.2104,35.41,0.2738,35.93,0.1354,347,33,35.4,34.0
4039,3687,34.91,0.2857,35.41,0.3048,35.93,0.1492,315,30,34.95,34.4
4040,3687,34.36,0.129,34.99,0.3032,35.3,0.1355,155,26,35.0,34.35
4041,3687,34.18,0.1471,34.49,0.3824,34.98,0.1838,136,21,34.65,34.2
